frame,slot,state
10929,9,occupied
10929,10,occupied
10929,11,occupied
10929,12,occupied
10929,13,occupied
10929,14,occupied
10929,15,available
10929,16,occupied
10929,17,occupied
10929,18,available
11026,0,occupied
11026,1,occupied
11026,2,occupied
11026,3,available
11026,4,available
11026,5,available
11026,6,occupied
11026,7,occupied
11026,8,occupied
11026,9,occupied
11026,10,occupied
11026,11,occupied
11026,12,occupied
11026,13,occupied
11026,14,occupied
11026,15,available
11026,16,occupied
11026,17,occupied
11026,18,available
11150,0,occupied
11150,1,occupied
11150,2,occupied
11150,3,available
11150,4,available
11150,5,available
11150,6,occupied
11150,7,occupied
11150,8,occupied
11150,9,occupied
11150,10,occupied
11150,11,occupied
11150,12,occupied
11150,13,occupied
11150,14,occupied
11150,15,available
11150,16,occupied
11150,17,occupied
11150,18,available
11245,0,occupied
11245,1,occupied
11245,2,occupied
11245,3,available
11245,4,available
11245,5,available
11245,6,occupied
11245,7,occupied
11245,8,occupied
11245,9,occupied
11245,10,occupied
11245,11,occupied
11245,12,occupied
11245,13,occupied
11245,14,occupied
11245,15,available
11245,16,occupied
11245,17,occupied
11245,18,available
11421,0,occupied
11421,1,occupied
11421,2,occupied
11421,3,available
11421,4,available
11421,5,available
11421,6,occupied
11421,7,occupied
11421,8,occupied
11421,9,occupied
11421,10,occupied
11421,11,occupied
11421,12,occupied
11421,13,occupied
11421,14,occupied
11421,15,available
11421,16,occupied
11421,17,occupied
11421,18,available
11435,0,occupied
11435,1,occupied
11435,2,occupied
11435,3,available
11435,4,available
11435,5,available
11435,6,occupied
11435,7,occupied
11435,8,occupied
11435,9,occupied
11435,10,occupied
11435,11,occupied
11435,12,occupied
11435,13,occupied
11435,14,occupied
11435,15,available
11435,16,occupied
11435,17,occupied
11435,18,available
11511,0,occupied
11511,1,occupied
11511,2,occupied
11511,3,available
11511,4,available
11511,5,available
11511,6,occupied
11511,7,occupied
11511,8,occupied
11511,9,occupied
11511,10,occupied
11511,11,occupied
11511,12,occupied
11511,13,occupied
11511,14,occupied
11511,15,available
11511,16,occupied
11511,17,occupied
11511,18,available
11556,0,occupied
11556,1,occupied
11556,2,occupied
11556,3,available
11556,4,available
11556,5,available
11556,6,occupied
11556,7,occupied
11556,8,occupied
11556,9,occupied
11556,10,occupied
11556,11,occupied
11556,12,occupied
11556,13,occupied
11556,14,occupied
11556,15,available
11556,16,occupied
11556,17,occupied
11556,18,available
11573,0,occupied
11573,1,occupied
11573,2,occupied
11573,3,available
11573,4,available
11573,5,available
11573,6,occupied
11573,7,occupied
11573,8,occupied
11573,9,occupied
11573,10,occupied
11573,11,occupied
11573,12,occupied
11573,13,occupied
11573,14,occupied
11573,15,available
11573,16,occupied
11573,17,occupied
11573,18,available
11633,0,occupied
11633,1,occupied
11633,2,occupied
11633,3,available
11633,4,available
11633,5,available
11633,6,occupied
11633,7,occupied
11633,8,occupied
11633,9,occupied
11633,10,occupied
11633,11,occupied
11633,12,occupied
11633,13,occupied
11633,14,occupied
11633,15,available
11633,16,occupied
11633,17,occupied
11633,18,available
11732,0,occupied
11732,1,occupied
11732,2,occupied
11732,3,available
11732,4,available
11732,5,available
11732,6,occupied
11732,7,occupied
11732,8,occupied
11732,9,occupied
11732,10,occupied
11732,11,occupied
11732,12,occupied
11732,13,occupied
11732,14,occupied
11732,15,available
11732,16,occupied
11732,17,occupied
11732,18,available
11738,0,occupied
11738,1,occupied
11738,2,occupied
11738,3,available
11738,4,available
11738,5,available
11738,6,occupied
11738,7,occupied
11738,8,occupied
11738,9,occupied
11738,10,occupied
11738,11,occupied
11738,12,occupied
11738,13,occupied
11738,14,occupied
11738,15,available
11738,16,occupied
11738,17,occupied
11738,18,available
11784,0,occupied
11784,1,occupied
11784,2,occupied
11784,3,available
11784,4,available
11784,5,available
11784,6,occupied
11784,7,occupied
11784,8,occupied
11784,9,occupied
11784,10,occupied
11784,11,occupied
11784,12,occupied
11784,13,occupied
11784,14,occupied
11784,15,available
11784,16,occupied
11784,17,occupied
11784,18,available
11789,0,occupied
11789,1,occupied
11789,2,occupied
11789,3,available
11789,4,available
11789,5,available
11789,6,occupied
11789,7,occupied
11789,8,occupied
11789,9,occupied
11789,10,occupied
11789,11,occupied
11789,12,occupied
11789,13,occupied
11789,14,occupied
11789,15,available
11789,16,occupied
11789,17,occupied
11789,18,available
11924,0,occupied
11924,1,occupied
11924,2,occupied
11924,3,available
11924,4,available
11924,5,available
11924,6,occupied
11924,7,occupied
11924,8,occupied
11924,9,occupied
11924,10,occupied
11924,11,occupied
11924,12,occupied
11924,13,occupied
11924,14,occupied
11924,15,available
11924,16,occupied
11924,17,occupied
11924,18,available
11939,0,occupied
11939,1,occupied
11939,2,occupied
11939,3,available
11939,4,available
11939,5,available
11939,6,occupied
11939,7,occupied
11939,8,occupied
11939,9,occupied
11939,10,occupied
11939,11,occupied
11939,12,occupied
11939,13,occupied
11939,14,occupied
11939,15,available
11939,16,occupied
11939,17,occupied
11939,18,available
11947,0,occupied
11947,1,occupied
11947,2,occupied
11947,3,available
11947,4,available
11947,5,available
11947,6,occupied
11947,7,occupied
11947,8,occupied
11947,9,occupied
11947,10,occupied
11947,11,occupied
11947,12,occupied
11947,13,occupied
11947,14,occupied
11947,15,available
11947,16,occupied
11947,17,occupied
11947,18,available
12055,0,occupied
12055,1,occupied
12055,2,occupied
12055,3,available
12055,4,available
12055,5,available
12055,6,occupied
12055,7,occupied
12055,8,occupied
12055,9,occupied
12055,10,occupied
12055,11,occupied
12055,12,occupied
12055,13,occupied
12055,14,occupied
12055,15,available
12055,16,occupied
12055,17,occupied
12055,18,available
12112,0,occupied
12112,1,occupied
12112,2,occupied
12112,3,available
12112,4,available
12112,5,available
12112,6,occupied
12112,7,occupied
12112,8,occupied
12112,9,occupied
12112,10,occupied
12112,11,occupied
12112,12,occupied
12112,13,occupied
12112,14,occupied
12112,15,available
12112,16,occupied
12112,17,occupied
12112,18,available
12163,0,occupied
12163,1,occupied
12163,2,occupied
12163,3,available
12163,4,available
12163,5,available
12163,6,occupied
12163,7,occupied
12163,8,occupied
12163,9,occupied
12163,10,occupied
12163,11,occupied
12163,12,occupied
12163,13,occupied
12163,14,occupied
12163,15,available
12163,16,occupied
12163,17,occupied
12163,18,available
12208,0,occupied
12208,1,occupied
12208,2,occupied
12208,3,available
12208,4,available
12208,5,available
12208,6,occupied
12208,7,occupied
12208,8,occupied
12208,9,occupied
12208,10,occupied
12208,11,occupied
12208,12,occupied
12208,13,occupied
12208,14,occupied
12208,15,available
12208,16,occupied
12208,17,occupied
12208,18,available
12323,0,occupied
12323,1,occupied
12323,2,occupied
12323,3,available
12323,4,available
12323,5,available
12323,6,occupied
12323,7,occupied
12323,8,occupied
12323,9,occupied
12323,10,occupied
12323,11,occupied
12323,12,occupied
12323,13,occupied
12323,14,occupied
12323,15,available
12323,16,occupied
12323,17,occupied
12323,18,available
12475,0,occupied
12475,1,occupied
12475,2,occupied
12475,3,available
12475,4,available
12475,5,available
12475,6,occupied
12475,7,occupied
12475,8,occupied
12475,9,occupied
12475,10,occupied
12475,11,occupied
12475,12,occupied
12475,13,occupied
12475,14,occupied
12475,15,available
12475,16,occupied
12475,17,occupied
12475,18,available
12487,0,occupied
12487,1,occupied
12487,2,occupied
12487,3,available
12487,4,available
12487,5,available
12487,6,occupied
12487,7,occupied
12487,8,occupied
12487,9,occupied
12487,10,occupied
12487,11,occupied
12487,12,occupied
12487,13,occupied
12487,14,occupied
12487,15,available
12487,16,occupied
12487,17,occupied
12487,18,available
12495,0,occupied
12495,1,occupied
12495,2,occupied
12495,3,available
12495,4,available
12495,5,available
12495,6,occupied
12495,7,occupied
12495,8,occupied
12495,9,occupied
12495,10,occupied
12495,11,occupied
12495,12,occupied
12495,13,occupied
12495,14,occupied
12495,15,available
12495,16,occupied
12495,17,occupied
12495,18,available
12508,0,occupied
12508,1,occupied
12508,2,occupied
12508,3,available
12508,4,available
12508,5,available
12508,6,occupied
12508,7,occupied
12508,8,occupied
12508,9,occupied
12508,10,occupied
12508,11,occupied
12508,12,occupied
12508,13,occupied
12508,14,occupied
12508,15,available
12508,16,occupied
12508,17,occupied
12508,18,available
12521,0,occupied
12521,1,occupied
12521,2,occupied
12521,3,available
12521,4,available
12521,5,available
12521,6,occupied
12521,7,occupied
12521,8,occupied
12521,9,occupied
12521,10,occupied
12521,11,occupied
12521,12,occupied
12521,13,occupied
12521,14,occupied
12521,15,available
12521,16,occupied
12521,17,occupied
12521,18,available
12551,0,occupied
12551,1,occupied
12551,2,occupied
12551,3,available
12551,4,available
12551,5,available
12551,6,occupied
12551,7,occupied
12551,8,occupied
12551,9,occupied
12551,10,occupied
12551,11,occupied
12551,12,occupied
12551,13,occupied
12551,14,occupied
12551,15,available
12551,16,occupied
12551,17,occupied
12551,18,available
12582,0,occupied
12582,1,occupied
12582,2,occupied
12582,3,available
12582,4,available
12582,5,available
12582,6,occupied
12582,7,occupied
12582,8,occupied
12582,9,occupied
12582,10,occupied
12582,11,occupied
12582,12,occupied
12582,13,occupied
12582,14,occupied
12582,15,available
12582,16,occupied
12582,17,occupied
12582,18,available
12586,0,occupied
12586,1,occupied
12586,2,occupied
12586,3,available
12586,4,available
12586,5,available
12586,6,occupied
12586,7,occupied
12586,8,occupied
12586,9,occupied
12586,10,occupied
12586,11,occupied
12586,12,occupied
12586,13,occupied
12586,14,occupied
12586,15,available
12586,16,occupied
12586,17,occupied
12586,18,available
12602,0,occupied
12602,1,occupied
12602,2,occupied
12602,3,available
12602,4,available
12602,5,available
12602,6,occupied
12602,7,occupied
12602,8,occupied
12602,9,occupied
12602,10,occupied
12602,11,occupied
12602,12,occupied
12602,13,occupied
12602,14,occupied
12602,15,available
12602,16,occupied
12602,17,occupied
12602,18,available
12631,0,occupied
12631,1,occupied
12631,2,occupied
12631,3,available
12631,4,available
12631,5,available
12631,6,occupied
12631,7,occupied
12631,8,occupied
12631,9,occupied
12631,10,occupied
12631,11,occupied
12631,12,occupied
12631,13,occupied
12631,14,occupied
12631,15,available
12631,16,occupied
12631,17,occupied
12631,18,available
12651,0,occupied
12651,1,occupied
12651,2,occupied
12651,3,available
12651,4,available
12651,5,available
12651,6,occupied
12651,7,occupied
12651,8,occupied
12651,9,occupied
12651,10,occupied
12651,11,occupied
12651,12,occupied
12651,13,occupied
12651,14,occupied
12651,15,available
12651,16,occupied
12651,17,occupied
12651,18,available
12686,0,occupied
12686,1,occupied
12686,2,occupied
12686,3,available
12686,4,available
12686,5,available
12686,6,occupied
12686,7,occupied
12686,8,occupied
12686,9,occupied
12686,10,occupied
12686,11,occupied
12686,12,occupied
12686,13,occupied
12686,14,occupied
12686,15,available
12686,16,occupied
12686,17,occupied
12686,18,available
12751,0,occupied
12751,1,occupied
12751,2,occupied
12751,3,available
12751,4,available
12751,5,available
12751,6,occupied
12751,7,occupied
12751,8,occupied
12751,9,occupied
12751,10,occupied
12751,11,occupied
12751,12,occupied
12751,13,occupied
12751,14,occupied
12751,15,available
12751,16,occupied
12751,17,occupied
12751,18,available
12772,0,occupied
12772,1,occupied
12772,2,occupied
12772,3,available
12772,4,available
12772,5,available
12772,6,occupied
12772,7,occupied
12772,8,occupied
12772,9,occupied
12772,10,occupied
12772,11,occupied
12772,12,occupied
12772,13,occupied
12772,14,occupied
12772,15,available
12772,16,occupied
12772,17,occupied
12772,18,available
12942,0,occupied
12942,1,occupied
12942,2,occupied
12942,3,available
12942,4,available
12942,5,available
12942,6,occupied
12942,7,occupied
12942,8,occupied
12942,9,occupied
12942,10,occupied
12942,11,occupied
12942,12,occupied
12942,13,occupied
12942,14,occupied
12942,15,available
12942,16,occupied
12942,17,occupied
12942,18,available
12994,0,occupied
12994,1,occupied
12994,2,occupied
12994,3,available
12994,4,available
12994,5,available
12994,6,occupied
12994,7,occupied
12994,8,occupied
12994,9,occupied
12994,10,occupied
12994,11,occupied
12994,12,occupied
12994,13,occupied
12994,14,occupied
12994,15,available
12994,16,occupied
12994,17,occupied
12994,18,available
13027,0,occupied
13027,1,occupied
13027,2,occupied
13027,3,available
13027,4,available
13027,5,available
13027,6,occupied
13027,7,occupied
13027,8,occupied
13027,9,occupied
13027,10,occupied
13027,11,occupied
13027,12,occupied
13027,13,occupied
13027,14,occupied
13027,15,available
13027,16,occupied
13027,17,occupied
13027,18,available
13061,0,occupied
13061,1,occupied
13061,2,occupied
13061,3,available
13061,4,available
13061,5,available
13061,6,occupied
13061,7,occupied
13061,8,occupied
13061,9,occupied
13061,10,occupied
13061,11,occupied
13061,12,occupied
13061,13,occupied
13061,14,occupied
13061,15,available
13061,16,occupied
13061,17,occupied
13061,18,available
13065,0,occupied
13065,1,occupied
13065,2,occupied
13065,3,available
13065,4,available
13065,5,available
13065,6,occupied
13065,7,occupied
13065,8,occupied
13065,9,occupied
13065,10,occupied
13065,11,occupied
13065,12,occupied
13065,13,occupied
13065,14,occupied
13065,15,available
13065,16,occupied
13065,17,occupied
13065,18,available
13080,0,occupied
13080,1,occupied
13080,2,occupied
13080,3,available
13080,4,available
13080,5,available
13080,6,occupied
13080,7,occupied
13080,8,occupied
13080,9,occupied
13080,10,occupied
13080,11,occupied
13080,12,occupied
13080,13,occupied
13080,14,occupied
13080,15,available
13080,16,occupied
13080,17,occupied
13080,18,available
13095,0,occupied
13095,1,occupied
13095,2,occupied
13095,3,available
13095,4,available
13095,5,available
13095,6,occupied
13095,7,occupied
13095,8,occupied
13095,9,occupied
13095,10,occupied
13095,11,occupied
13095,12,occupied
13095,13,occupied
13095,14,occupied
13095,15,available
13095,16,occupied
13095,17,occupied
13095,18,available
13109,0,occupied
13109,1,occupied
13109,2,occupied
13109,3,available
13109,4,available
13109,5,available
13109,6,occupied
13109,7,occupied
13109,8,occupied
13109,9,occupied
13109,10,occupied
13109,11,occupied
13109,12,occupied
13109,13,occupied
13109,14,occupied
13109,15,available
13109,16,occupied
13109,17,occupied
13109,18,available
13212,0,occupied
13212,1,occupied
13212,2,occupied
13212,3,available
13212,4,available
13212,5,available
13212,6,occupied
13212,7,occupied
13212,8,occupied
13212,9,occupied
13212,10,occupied
13212,11,occupied
13212,12,occupied
13212,13,occupied
13212,14,occupied
13212,15,available
13212,16,occupied
13212,17,occupied
13212,18,available
13370,0,occupied
13370,1,occupied
13370,2,occupied
13370,3,available
13370,4,available
13370,5,available
13370,6,occupied
13370,7,occupied
13370,8,occupied
13370,9,occupied
13370,10,occupied
13370,11,occupied
13370,12,occupied
13370,13,occupied
13370,14,occupied
13370,15,available
13370,16,occupied
13370,17,occupied
13370,18,available
13372,0,occupied
13372,1,occupied
13372,2,occupied
13372,3,available
13372,4,available
13372,5,available
13372,6,occupied
13372,7,occupied
13372,8,occupied
13372,9,occupied
13372,10,occupied
13372,11,occupied
13372,12,occupied
13372,13,occupied
13372,14,occupied
13372,15,available
13372,16,occupied
13372,17,occupied
13372,18,available
13416,0,occupied
13416,1,occupied
13416,2,occupied
13416,3,available
13416,4,available
13416,5,available
13416,6,occupied
13416,7,occupied
13416,8,occupied
13416,9,occupied
13416,10,occupied
13416,11,occupied
13416,12,occupied
13416,13,occupied
13416,14,occupied
13416,15,available
13416,16,occupied
13416,17,occupied
13416,18,available
13585,0,occupied
13585,1,occupied
13585,2,occupied
13585,3,available
13585,4,available
13585,5,available
13585,6,occupied
13585,7,occupied
13585,8,occupied
